tokens;labels
['.', '@lgm_com', 'útil', 'y', 'necesario', ',', 'sin', '@IUCM', 'no', 'habrá', 'cambio', 'en', 'comunidad', 'no', 'ayuntamiento', ',', 'le', 'pese', 'a', 'quien', 'le', 'pese', '.', '@iunida'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'I-Propio_partido', 'I-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['""', 'La', 'política', ',', 'debe', 'gestionar', 'la', 'economía', 'y', 'no', 'al', 'revés', '""', 'http', ':', '/', '/', 't', '.', 'co', '/', 'N6RTZ1McnL', '@fec_fundacion', '@iunida']";['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Economia', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@rosadiezupyd', 'no', 'vamos', 'a', 'decir', 'nada', 'del', 'franquismo', 'no', 'vaya', 'ser', 'q', 'salgan', 'trapos', 'sucios', ',', 'eh', 'Ros', 'a', '?'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'O', 'O']
"['@lgm_com', '@iunida', 'Pues', 'Goytisolo', 'está', 'con', 'Podemos', '.', 'Oígase', 'final', 'discursazo', 'del', 'Cervantes', ""'"", '14', '.', 'Wert', 'responde', 'patéticamente', ':', 'Almería', 'pujante', 'hoy']";['O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O']
['Cuando', 'digo', 'que', '@CiudadanosCs', 'al', 'menos', 'nos', 'trata', 'como', 'a', 'adultos', 'en', 'sus', 'propuesta', 's', ',', 'me', 'refiero', 'precisamente', 'a', 'esto', '.', 'http', ':', '/', '/', 't', '.', 'co', '/', 'ooecu4emxq'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Otros_aspectos', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['«', 'Nuestro', 'trabajo', 'es', 'nuestro', 'aval', ',', 'somos', 'honrados', ',', 'insobornables', 'y', 'creemos', 'que', 'necesarios', '»', '@rubenjuans', '@UPyD', 'http', ':', '/', '/', 't', '.', 'co', '/', 'ycm3Nb36kS'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Esa', 'gentuza', 'recibirá', 'su', 'merecido', 'por', 'sus', 'crímenes', 'contra', 'LA', 'PATRIA', ',', 'seguid', 'así', 'amigos', '.', 'Todo', 'mi', 'apoyo', '!', '@UPyD'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Otros_aspectos', 'I-Otros_aspectos', 'I-Otros_aspectos', 'I-Otros_aspectos', 'I-Otros_aspectos', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['@AntolinSanzPP', ':', '\x93', 'El', 'paro', 'juvenil', 'baja', 'en', '31', '.', '600', 'personas', 'en', 'el', 'primer', 'trimestre', '""', 'vía', '@PPopular', '#TrabajarHacerCrecer', 'http', ':', '/', '/', 't', '.', 'co', '/', 'VyLyGAxA0H']";['B-Economia', 'O', 'O', 'O', 'B-Economia', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['No', 'se', 'si', 'reir', 'o', 'llorar', ',', 'a', 'que', 'IU', 'se', 'refiere', ',', 'a', 'la', 'IUCM', 'de', '@RaquelLopezIU', 'o', 'la', 'de', '@mvalienteots', 'o', '@bcnencomu', '?', 'https', ':', '/', '/', 't', '.', 'co', '/', 'j4c4j7NJmj'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['@AntolinSanzPP', ':', '\x93', 'El', 'paro', 'juvenil', 'baja', 'en', '31', '.', '600', 'personas', 'en', 'el', 'primer', 'trimestre', '""', 'vía', '@PPopular', '#TrabajarHacerCrecer', 'http', ':', '/', '/', 't', '.', 'co', '/', 'cgfEYCNxBC']";['B-Economia', 'O', 'O', 'O', 'B-Economia', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@danielortizguer', '@Alatriste_66', '@cchurruca', '@sanchezcastejon', '¿', 'cuál', 'es', 'el', 'problema', '?', 'Adolfo', 'Suárez', 'forma', 'parte', 'de', 'la', 'historia', 'del', '3', '-', 'Marzo', '.'];['O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['#mandahuevosARV', 'Trillos', ',', 'Pujaltes', ',', 'y', 'todos', 'los', 'demás', '.', 'Luego', 'nos', 'dirán', 'que', 'la', 'CASTA', 'es', 'un', 'invento', 'de', '@ahorapodemos'];['O', 'B-Propio_partido', 'I-Propio_partido', 'I-Propio_partido', 'I-Propio_partido', 'I-Propio_partido', 'I-Propio_partido', 'I-Propio_partido', 'I-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O']
['RT', '@Herzogoff', ':', 'Incompatibilidades', 'de', 'diputado', 's', ':', 'todos', 'hablan', ',', 'pero', 'solo', '@UPyD', 'ha', 'propuesto', 'mejorar', ',', 'PROHIBIENDO', 'SOBRESUELDOS', '.'];['O', 'O', 'O', 'B-Otros_aspectos', 'I-Otros_aspectos', 'I-Otros_aspectos', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['@bolsamania', 'Pues', 'como', 'esa', '""', 'info', '""', 'sobre', '#PODEMOS', 'se', 'la', 'haya', 'pasado', 'Montoya', ',', 'nos', 'vamos', 'a', 'reir', 'mucho', 'dl', '#PSOE', '!', '!', 'XDDDDDDDDDDDD', '@Pablo_Iglesias_']";['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'I-Propio_partido', 'I-Propio_partido', 'O', 'O']
['@UPyD', 'no', 'decís', 'la', 'verdad', 'Según', 'los', 'promotores', 'd', 'la', 'propuesta', 'contra', 'ETA', 'en', 'Navarra', ',', 'Rosa10', 'la', 'ha', 'copiado', '(', 'y', 'pifiado', ')', 'x', 'afán', 'd', 'protagonismo', '!'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Otros_aspectos', 'I-Otros_aspectos', 'I-Otros_aspectos', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@AreadeNoticias', 'Se', 'les', 've', 'el', 'plumero', ':', 'más', 'bien', 'lo', 'que', 'pretenden', 'con', 'tanta', 'intromisión', 'en', 'Venezuela', 'es', 'machacar', 'a', 'PODEMOS', '@ahorapodemos'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'O']
"['""', 'El', 'PP', 'no', 'se', 'preocupa', 'en', 'realidad', 'por', 'las', 'familias', 'españolas', '""', 'http', ':', '/', '/', 't', '.', 'co', '/', 'MLPfcDEzp9', 'vía', '@upyd']";['O', 'O', 'O', 'B-Otros_aspectos', 'I-Otros_aspectos', 'I-Otros_aspectos', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['RT', '@UPyD', ':', 'UPyD', 'y', 'ALDE', 'advierten', 'al', 'Consejo', 'de', 'la', 'necesidad', 'de', 'un', 'cambio', 'radical', 'en', 'inmigración', 'y', 'asilo', 'http', ':', '/', '/', 't', '.', 'co', '/', 'qf8zqJl4nk'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Otros_aspectos', 'I-Otros_aspectos', 'I-Otros_aspectos', 'I-Otros_aspectos', 'I-Otros_aspectos', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Mientras', 'exista', '@UPyD', 'ninguna', 'víctima', 'estará', 'sola', '.', 'Porque', 'sólo', 'siendo', '#libres', 'se', 'defiende', 'y', 'consigue', 'lo', 'que', 'es', 'justo', 'https', ':', '/', '/', 't', '.', 'co', '/', 'rhjkht47ZI'];['O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Programa', 'electoral', 'de', 'UPyD', '-', 'Guadarrama', '(', '1ª', 'parte', ')', ':', 'Un', 'futuro', 'en', 'manos', 'de', 'nuestros', 'niños', 'http', ':', '/', '/', 't', '.', 'co', '/', 'DxVrxeop9U', 'vía', '@UPyD'];['B-Propio_partido', 'I-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['.', '@rosadiezupyd', 'cree', 'que', 'el', 'Gobierno', 'debe', 'asumir', '""', 'responsabilidades', 'políticas', '""', 'por', 'los', 'casos', 'de', 'corrupción', '@UPyD']";['O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['Mapa', 'con', 'el', '""', 'batiburrillo', '""', 'd', 'partidos', 'que', 'ha', 'absorbido', '@CiudadanosCs', 'frente', 'a', '@UPyD', 'que', 'se', 'mantiene', '#Libres', '@mpalcedo', 'http', ':', '/', '/', 't', '.', 'co', '/', 'sYQYv0zSjz']";['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@virginut', 'mira', 'ver', 'que', 'los', 'de', '@ahorapodemos', 'quieren', 'dar', 'zumos', 'a', 'los', 'niños', 'http', ':', '/', '/', 't', '.', 'co', '/', 'jljczZv7cx', 'Mejor', 'darle', 'una', 'pieza', 'de', 'fruta', '.'];['O', 'O', 'O', 'O', 'O', 'O', 'B-Economia', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Mi', '@ppopula', 'r', 'diciendo', 'una', 'cosa', 'y', 'la', 'contraria', 'en', 'dos', 'dias', '@Mhemeroteca', '#marcaespaña', '#RitaLeaks', 'http', ':', '/', '/', 't', '.', 'co', '/', 'BjEwl2khQL'];['O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@iunida', 'Y', 'en', 'ellas', 'habéis', 'gobernado', 'vosotros', ',', 'no', 'os', 'cae', 'la', 'cara', 'de', 'vergüenza', '.'];['B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@yomanoliyo', '@el_pais', 'Primero', 'le', 'quieren', 'dar', 'la', 'Presidencia', 'y', 'despues', 'los', 'quieren', 'echar', 'de', 'la', 'Mesa', '.', 'Que', 'partido', 'mas', 'asqueroso', 'este', '@PPopular'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido']
"['.', '@UPyD', 'Con', 'respeto', 'y', 'animo', 'de', 'ayudar', ':', 'en', 'la', 'foto', 'del', 'tuit', 'lo', 'que', 'se', 'lee', ',', 'por', 'la', 'composición', 'de', 'la', 'misma', ',', 'es', 'justo', 'lo', 'contrario', '.', '""', 'No', 'libres', '""']";['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'I-Propio_partido']
['Felicitamos', 'a', '@EsperanzAguirre', 'por', 'su', 'magnífica', 'actuación', 'con', 'los', 'energúmenos', 'que', 'intentaron', 'boicotearla', 'en', 'Villaverde', '.', '@ppmadrid', '@PPopular'];['O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@CiudadanosCs', 'no', 'me', 'alteres', 'los', 'impuestos', 'de', 'los', 'productos', 'básicos', ',', 'que', 'sino', 'me', 'pienso', 'en', 'votarte', '!', '!', '!'];['B-Economia', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@PPopular', 'Espero', 'que', 'Aznar', 'no', 'se', 'haga', 'complice', 'de', 'este', 'pp', 'abortista', '.', 'El', 'PP', 'recurre', 'a', 'Aznar', 'para', 'recuperar', '|', 'EL', 'PAÍS', '-', 'http', ':', '/', '/', 't', '.', 'co', '/', '0BqWEyrUcy'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Otros_aspectos', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['DIRECTO', '@alfonsomerlos', ':', '""', '@sanchezcastejon', 'votó', 'proteger', 'la', 'entidad', 'de', 'los', 'defraudadores', '""', '#MCAAmnistia']";['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Economia', 'I-Economia', 'O']
['@marianorajoy', 'Espero', 'que', 'Aznar', 'no', 'se', 'haga', 'complice', 'de', 'este', 'pp', 'abortista', '.', 'El', 'PP', 'recurre', 'a', 'Aznar', '|', 'EL', 'PAÍS', '-', 'http', ':', '/', '/', 't', '.', 'co', '/', '0BqWEyrUcy'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@agarzon', 'los', 'has', 'llamado', 'criminales', '.', 'Eres', 'lo', 'que', 'eres', ',', 'no', 'hace', 'falta', 'disimular', '.'];['O', 'O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@marianorajoy', 'Sube', 'la', 'temporalidad', ':', 'del', 'total', 'de', 'contratos', 'firmados', 'en', 'marzo', ',', 'un', '90', '%', 'fueron', 'temporales'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Economia', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['La', 'dictadura', 'de', 'las', 'multinacionales', 'http', ':', '/', '/', 't', '.', 'co', '/', '1NcwgXm5Sx', '#NoalTTIP', ',', 'con', 'el', 'apoyo', 'de', '@PPopular', ',', '@PSOE', ',', '@CiudadanosCs', 'y', '@ciu', '.'];['O', 'O', 'O', 'O', 'B-Economia', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@marianorajoy', 'Sube', 'la', 'parcialidad', 'y', ',', 'como', 'consecuencia', ',', 'aumenta', 'el', 'pluriempleo'];['O', 'O', 'O', 'B-Economia', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Economia']
['Las', 'declaraciones', 'de', '@agarzon', 'sobre', 'Messi', 'son', 'pura', 'demagogia', '(', 'el', 'mayor', 'declarante', 'español', ')', '.', 'Has', 'perdido', 'un', 'posible', 'votante', '!', '!', 'Uno', 'más', '.', '.', '.'];['O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['UPyD', 'Logroño', 'defiende', 'reducir', 'el', 'número', 'de', 'asesores', 'y', 'cargos', 'de', 'confianza', 'en', 'el', 'Ayuntamiento', 'http', ':', '/', '/', 't', '.', 'co', '/', 'rBH7kgOlbC', 'vía', '@upyd'];['B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Enmienda', '61', '#LCM', ':', 'hay', 'que', 'ir', 'más', 'allá', ':', 'titulación', 'de', 'grado', 'para', 'los', 'suboficiales', 'http', ':', '/', '/', 't', '.', 'co', '/', 'mqnRT7YyyI', '@Defensagob', '@PPopular'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Educacion', 'I-Educacion', 'I-Educacion', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Norte', ',', 'Sur', ',', 'Este', 'y', 'Oeste', '.', '@UPyD', 'estamos', 'por', 'toda', 'España', ',', '#Seguimos', 'Con', 'más', 'ganas', 'e', 'ilusión', 'que', 'nunca', '@JulianUPyD', 'http', ':', '/', '/', 't', '.', 'co', '/', 'rqu0xQRujF'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@UPyD_Madrid', '@ramonmarcos', '@UPyD', 'Vaya', '!', '.', 'Asi', 'q', 'proponen', 'más', 'subidas', 'de', 'impuestos', '?', '?', '?'];['B-Economia', 'B-Economia', 'B-Economia', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@rosadiezupyd', 'Con', 'lo', 'que', 'tu', 'has', 'sido', 'Rosa', 'y', 'al', 'final', 'has', 'caido', 'en', 'el', 'mismo', 'juego', 'sucio', 'que', 'los', 'que', 'tanto', 'has', 'criticado', '.', '.', '.', 'Un', 'saludo'];['B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@cecimerello', '@soniasi02', '@Albert_Rivera', 'Si', 'se', 'quiere', 'recaudar', 'más', ',', 'la', 'gente', 'debe', 'ganar', 'más', 'dinero', 'sin', 'subir', 'tipos', 'impositivos'];['O', 'O', 'B-Economia', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@ahorapodemos', '@JoseManuel_Lop', 'Por', 'eso', 'os', 'agradecemos', ',', 'que', 'en', 'su', 'mayoría', 'vosotros', 'solo', 'metieseis', 'mano', 'en', 'en', 'dinero', 'de', 'los', 'pobres', 'venezolanos'];['B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Entre', 'todos', 'conseguiremos', 'que', 'este', 'partido', 'sea', 'puntero', '@UPyD', '@UPyD_AytoMadrid', '@UPyD_Madrid', '@lozanoirene'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'B-Propio_partido', 'B-Propio_partido', 'O']
['@CrisChamorrom', '@davidortegaUPyD', '@gitanos_org', 'David', ',', 'ánimo', 'vente', 'a', '@vox_es', 'q', 'defendemos', 'a', 'los', 'mas', 'débiles', 'empezando', 'x', 'el', 'concebido', 'y', '@UPyD', 'no'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'O']
['@ahorapodemos', '@JoseManuel_Lop', 'Demasiado', 'suave', '.', 'Más', 'caña', 'sobre', 'la', 'diferencia', 'entre', 'cómo', 'se', 'trató', 'a', '@MonederoJC', 'y', 'cómo', 'se', 'trata', 'a', 'Trillo'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido']
['@marianorajoy', 'eso', 'sin', 'contar', 'lo', 'que', 'supuestamente', 'recibe', 'del', 'registro', 'de', 'la', 'propiedad', 'donde', 'era', 'titular', '?', '#España', 'https', ':', '/', '/', 't', '.', 'co', '/', 'wMq3hF0c5j'];['B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['#Arroyomolinos', 'lo', 'que', 'le', 'interesa', 'al', 'ciudadano', 'son', 'Políticos', 'cercanos', 'que', 'se', 'interesen', 'y', 'preocupen', 'por', 'sus', 'problemas', '@UPyD', 'VECINOS', 'COMO', 'TU'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O']
['@sanchezcastejon', 'Pedro', 'aunque', 'en', 'España', 'allá', 'dinero', 'para', 'Rato', 'me', 'teles', 'caña', 'que', 'no', 'saquen', 'la', 'cabeza', 'un', 'saludo', 'PRESIDENTE'];['B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@lgm_com', '@GLlamazares', '@iunida', 'se', 'unirán', 'PP', 'Y', 'PSOE', ',', 'con', 'tal', 'de', 'seguir', 'con', 'el', 'bipartidismo', '35', 'años', 'más', '.', 'Son', 'todos', 'de', 'la', 'misma', 'moral', ',', 'y', 'color'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Otros_aspectos', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['""', 'Televisión', 'Española', '(', 'TVE', ')', 'se', '\x91', 'desmelena', '\x92', 'con', '@Albert_Rivera', '""', 'https', ':', '/', '/', 't', '.', 'co', '/', 'C8m7kvaGnH', 'vía', '@sharethis', '@CiudadanosCs', 'http', ':', '/', '/', 't', '.', 'co', '/', 'doqMBJqMIK']";['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['#TrabajarHacerCrecer', '@imbrodamelilla', 'los', 'protagonistas', 'para', 'el', '@PPopular', 'son', 'y', 'serán', 'siempre', 'la', 'gente', 'necesitada', 'http', ':', '/', '/', 't', '.', 'co', '/', 'Twu5N5jPS3'];['O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Estrategias', 'digital', 'públicas', 'en', 'Sanidad', ',', 'tanto', 'del', 'Ministerio', 'como', 'del', 'Ministro', '@AlfonsoAlonsoPP', ',', '\x93', 'innecesario', '\x94', 'http', ':', '/', '/', 't', '.', 'co', '/', 'p2AnDyMiyd'];['O', 'O', 'O', 'O', 'B-Sanidad', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Sanidad', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['.', '@UPyD', 'pone', 'en', 'marcha', 'una', 'nueva', 'actividad', '""', 'En', 'casa', 'con', 'UPyD', '""', 'http', ':', '/', '/', 't', '.', 'co', '/', 'm224pQy3CC', '@lavozdehoy', '@ElRinconHabla', '@dbollero']";['O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@sanchezcastejon', 'Copiando', 'ideas', 'de', 'Podemos', '.', 'Como', 'debe', 'de', 'ser'];['B-Otros_aspectos', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@sanchezcastejon', 'aquí', 'en', 'Andalucía', 'si', 'que', 'sois', 'transparentes', '.', '.', '.', '.', 'que', 'bien', 'os', 'la', 'pasabais', 'con', 'el', 'dinero', 'de', 'los', 'parados', '.', '.', '.', 'sinverg', '?', 'enzas'];['B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@RSanEmeterioP', '@UPyD', '@UPyDCantabria', '#Sembrandofuturo', 'a', 'pesar', 'de', 'la', 'tormenta', '.', '#seguimos', 'y', '#somosfuertes'];['B-Propio_partido', 'B-Propio_partido', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@ahorapodemos', 'Los', 'de', 'Cádiz', 'a', 'quién', 'votamos', 'a', '#PorCádizSiSePuede', 'o', 'a', '#GANEMOS', 'no', 'me', 'queda', 'claro', 'quien', 'os', 'representa', 'mejor', '!'];['B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@AntonioMaestre', '@rosadiezupyd', '¿', 'llaman', 'genocidio', 'a', 'lo', 'de', 'ETA', '?', 'Hoy', 'Sant', 'Jordi', 'y', 'día', 'del', 'libro', 'que', 'se', 'compren', 'un', 'diccionario'];['O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Educacion', 'I-Educacion', 'I-Educacion', 'O', 'O', 'O', 'O', 'O']
