text_tokens;tags
['Esa', 'gentuza', 'recibirá', 'su', 'merecido', 'por', 'sus', 'crímenes', 'contra', 'LA', 'PATRIA', ',', 'seguid', 'así', 'amigos', '.', 'Todo', 'mi', 'apoyo', '!', '@UPyD'];[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@AntolinSanzPP', ':', '\x91', 'El', 'paro', 'juvenil', 'baja', 'en', '11', '.', '600', 'personas', 'en', 'el', 'primer', 'trimestre', '', 'vía', '@PPopular', '*TrabajarHacerCrecer', 'http', ':', '/', '/', 't', '.', 'co', '/', 'VyLyGAxA0H'];[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['No', 'se', 'si', 'reir', 'o', 'llorar', ',', 'a', 'que', 'IU', 'se', 'refiere', ',', 'a', 'la', 'IUCM', 'de', '@RaquelLopezIU', 'o', 'la', 'de', '@mvalienteots', 'o', '@bcnencomu', '?', 'https', ':', '/', '/', 't', '.', 'co', '/', 'j1c1j7NJmj'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@AntolinSanzPP', ':', '\x91', 'El', 'paro', 'juvenil', 'baja', 'en', '11', '.', '600', 'personas', 'en', 'el', 'primer', 'trimestre', '', 'vía', '@PPopular', '*TrabajarHacerCrecer', 'http', ':', '/', '/', 't', '.', 'co', '/', 'cgfEYCNxBC'];[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@danielortizguer', '@Alatriste_66', '@cchurruca', '@sanchezcastejon', '¿', 'cuál', 'es', 'el', 'problema', '?', 'Adolfo', 'Suárez', 'forma', 'parte', 'de', 'la', 'historia', 'del', '1', '-', 'Marzo', '.'];[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['*mandahuevosARV', 'Trillos', ',', 'Pujaltes', ',', 'y', 'todos', 'los', 'demás', '.', 'Luego', 'nos', 'dirán', 'que', 'la', 'CASTA', 'es', 'un', 'invento', 'de', '@ahorapodemos'];[0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
['RT', '@Herzogoff', ':', 'Incompatibilidades', 'de', 'diputado', 's', ':', 'todos', 'hablan', ',', 'pero', 'solo', '@UPyD', 'ha', 'propuesto', 'mejorar', ',', 'PROHIBIENDO', 'SOBRESUELDOS', '.'];[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@bolsamania', 'Pues', 'como', 'esa', '', 'info', '', 'sobre', '*PODEMOS', 'se', 'la', 'haya', 'pasado', 'Montoya', ',', 'nos', 'vamos', 'a', 'reir', 'mucho', 'dl', '*PSOE', '!', '!', 'XDDDDDDDDDDDD', '@Pablo_Iglesias_'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0]
['@UPyD', 'no', 'decís', 'la', 'verdad', 'Según', 'los', 'promotores', 'd', 'la', 'propuesta', 'contra', 'ETA', 'en', 'Navarra', ',', 'Rosa10', 'la', 'ha', 'copiado', '(', 'y', 'pifiado', ')', 'x', 'afán', 'd', 'protagonismo', '!'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@AreadeNoticias', 'Se', 'les', 've', 'el', 'plumero', ':', 'más', 'bien', 'lo', 'que', 'pretenden', 'con', 'tanta', 'intromisión', 'en', 'Venezuela', 'es', 'machacar', 'a', 'PODEMOS', '@ahorapodemos'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
['', 'El', 'PP', 'no', 'se', 'preocupa', 'en', 'realidad', 'por', 'las', 'familias', 'españolas', '', 'http', ':', '/', '/', 't', '.', 'co', '/', 'MLPfcDEzp9', 'vía', '@upyd'];[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['RT', '@UPyD', ':', 'UPyD', 'y', 'ALDE', 'advierten', 'al', 'Consejo', 'de', 'la', 'necesidad', 'de', 'un', 'cambio', 'radical', 'en', 'inmigración', 'y', 'asilo', 'http', ':', '/', '/', 't', '.', 'co', '/', 'qf8zqJl1nk'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['Mientras', 'exista', '@UPyD', 'ninguna', 'víctima', 'estará', 'sola', '.', 'Porque', 'sólo', 'siendo', '*libres', 'se', 'defiende', 'y', 'consigue', 'lo', 'que', 'es', 'justo', 'https', ':', '/', '/', 't', '.', 'co', '/', 'rhjkht17ZI'];[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['Programa', 'electoral', 'de', 'UPyD', '-', 'Guadarrama', '(', '1ª', 'parte', ')', ':', 'Un', 'futuro', 'en', 'manos', 'de', 'nuestros', 'niños', 'http', ':', '/', '/', 't', '.', 'co', '/', 'DxVrxeop9U', 'vía', '@UPyD'];[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['.', '@rosadiezupyd', 'cree', 'que', 'el', 'Gobierno', 'debe', 'asumir', '', 'responsabilidades', 'políticas', '', 'por', 'los', 'casos', 'de', 'corrupción', '@UPyD'];[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['Mapa', 'con', 'el', '', 'batiburrillo', '', 'd', 'partidos', 'que', 'ha', 'absorbido', '@CiudadanosCs', 'frente', 'a', '@UPyD', 'que', 'se', 'mantiene', '*Libres', '@mpalcedo', 'http', ':', '/', '/', 't', '.', 'co', '/', 'sYQYv0zSjz'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@virginut', 'mira', 'ver', 'que', 'los', 'de', '@ahorapodemos', 'quieren', 'dar', 'zumos', 'a', 'los', 'niños', 'http', ':', '/', '/', 't', '.', 'co', '/', 'jljczZv7cx', 'Mejor', 'darle', 'una', 'pieza', 'de', 'fruta', '.'];[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['Mi', '@ppopula', 'r', 'diciendo', 'una', 'cosa', 'y', 'la', 'contraria', 'en', 'dos', 'dias', '@Mhemeroteca', '*marcaespaña', '*RitaLeaks', 'http', ':', '/', '/', 't', '.', 'co', '/', 'BjEwl1khQL'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@iunida', 'Y', 'en', 'ellas', 'habéis', 'gobernado', 'vosotros', ',', 'no', 'os', 'cae', 'la', 'cara', 'de', 'vergüenza', '.'];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@yomanoliyo', '@el_pais', 'Primero', 'le', 'quieren', 'dar', 'la', 'Presidencia', 'y', 'despues', 'los', 'quieren', 'echar', 'de', 'la', 'Mesa', '.', 'Que', 'partido', 'mas', 'asqueroso', 'este', '@PPopular'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
['.', '@UPyD', 'Con', 'respeto', 'y', 'animo', 'de', 'ayudar', ':', 'en', 'la', 'foto', 'del', 'tuit', 'lo', 'que', 'se', 'lee', ',', 'por', 'la', 'composición', 'de', 'la', 'misma', ',', 'es', 'justo', 'lo', 'contrario', '.', '', 'No', 'libres', ''];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
['Felicitamos', 'a', '@EsperanzAguirre', 'por', 'su', 'magnífica', 'actuación', 'con', 'los', 'energúmenos', 'que', 'intentaron', 'boicotearla', 'en', 'Villaverde', '.', '@ppmadrid', '@PPopular'];[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@CiudadanosCs', 'no', 'me', 'alteres', 'los', 'impuestos', 'de', 'los', 'productos', 'básicos', ',', 'que', 'sino', 'me', 'pienso', 'en', 'votarte', '!', '!', '!'];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@PPopular', 'Espero', 'que', 'Aznar', 'no', 'se', 'haga', 'complice', 'de', 'este', 'pp', 'abortista', '.', 'El', 'PP', 'recurre', 'a', 'Aznar', 'para', 'recuperar', '|', 'EL', 'PAÍS', '-', 'http', ':', '/', '/', 't', '.', 'co', '/', '0BqWEyrUcy'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['DIRECTO', '@alfonsomerlos', ':', '', '@sanchezcastejon', 'votó', 'proteger', 'la', 'entidad', 'de', 'los', 'defraudadores', '', '*MCAAmnistia'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
['@marianorajoy', 'Espero', 'que', 'Aznar', 'no', 'se', 'haga', 'complice', 'de', 'este', 'pp', 'abortista', '.', 'El', 'PP', 'recurre', 'a', 'Aznar', '|', 'EL', 'PAÍS', '-', 'http', ':', '/', '/', 't', '.', 'co', '/', '0BqWEyrUcy'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@agarzon', 'los', 'has', 'llamado', 'criminales', '.', 'Eres', 'lo', 'que', 'eres', ',', 'no', 'hace', 'falta', 'disimular', '.'];[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@marianorajoy', 'Sube', 'la', 'temporalidad', ':', 'del', 'total', 'de', 'contratos', 'firmados', 'en', 'marzo', ',', 'un', '90', '%', 'fueron', 'temporales'];[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['La', 'dictadura', 'de', 'las', 'multinacionales', 'http', ':', '/', '/', 't', '.', 'co', '/', '1NcwgXm1Sx', '*NoalTTIP', ',', 'con', 'el', 'apoyo', 'de', '@PPopular', ',', '@PSOE', ',', '@CiudadanosCs', 'y', '@ciu', '.'];[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@marianorajoy', 'Sube', 'la', 'parcialidad', 'y', ',', 'como', 'consecuencia', ',', 'aumenta', 'el', 'pluriempleo'];[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]
['Las', 'declaraciones', 'de', '@agarzon', 'sobre', 'Messi', 'son', 'pura', 'demagogia', '(', 'el', 'mayor', 'declarante', 'español', ')', '.', 'Has', 'perdido', 'un', 'posible', 'votante', '!', '!', 'Uno', 'más', '.', '.', '.'];[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['UPyD', 'Logroño', 'defiende', 'reducir', 'el', 'número', 'de', 'asesores', 'y', 'cargos', 'de', 'confianza', 'en', 'el', 'Ayuntamiento', 'http', ':', '/', '/', 't', '.', 'co', '/', 'rBH7kgOlbC', 'vía', '@upyd'];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['Enmienda', '61', '*LCM', ':', 'hay', 'que', 'ir', 'más', 'allá', ':', 'titulación', 'de', 'grado', 'para', 'los', 'suboficiales', 'http', ':', '/', '/', 't', '.', 'co', '/', 'mqnRT7YyyI', '@Defensagob', '@PPopular'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['Norte', ',', 'Sur', ',', 'Este', 'y', 'Oeste', '.', '@UPyD', 'estamos', 'por', 'toda', 'España', ',', '*Seguimos', 'Con', 'más', 'ganas', 'e', 'ilusión', 'que', 'nunca', '@JulianUPyD', 'http', ':', '/', '/', 't', '.', 'co', '/', 'rqu0xQRujF'];[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@UPyD_Madrid', '@ramonmarcos', '@UPyD', 'Vaya', '!', '.', 'Asi', 'q', 'proponen', 'más', 'subidas', 'de', 'impuestos', '?', '?', '?'];[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@rosadiezupyd', 'Con', 'lo', 'que', 'tu', 'has', 'sido', 'Rosa', 'y', 'al', 'final', 'has', 'caido', 'en', 'el', 'mismo', 'juego', 'sucio', 'que', 'los', 'que', 'tanto', 'has', 'criticado', '.', '.', '.', 'Un', 'saludo'];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@cecimerello', '@soniasi01', '@Albert_Rivera', 'Si', 'se', 'quiere', 'recaudar', 'más', ',', 'la', 'gente', 'debe', 'ganar', 'más', 'dinero', 'sin', 'subir', 'tipos', 'impositivos'];[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@ahorapodemos', '@JoseManuel_Lop', 'Por', 'eso', 'os', 'agradecemos', ',', 'que', 'en', 'su', 'mayoría', 'vosotros', 'solo', 'metieseis', 'mano', 'en', 'en', 'dinero', 'de', 'los', 'pobres', 'venezolanos'];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['Entre', 'todos', 'conseguiremos', 'que', 'este', 'partido', 'sea', 'puntero', '@UPyD', '@UPyD_AytoMadrid', '@UPyD_Madrid', '@lozanoirene'];[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]
['@CrisChamorrom', '@davidortegaUPyD', '@gitanos_org', 'David', ',', 'ánimo', 'vente', 'a', '@vox_es', 'q', 'defendemos', 'a', 'los', 'mas', 'débiles', 'empezando', 'x', 'el', 'concebido', 'y', '@UPyD', 'no'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
['@ahorapodemos', '@JoseManuel_Lop', 'Demasiado', 'suave', '.', 'Más', 'caña', 'sobre', 'la', 'diferencia', 'entre', 'cómo', 'se', 'trató', 'a', '@MonederoJC', 'y', 'cómo', 'se', 'trata', 'a', 'Trillo'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]
['@marianorajoy', 'eso', 'sin', 'contar', 'lo', 'que', 'supuestamente', 'recibe', 'del', 'registro', 'de', 'la', 'propiedad', 'donde', 'era', 'titular', '?', '*España', 'https', ':', '/', '/', 't', '.', 'co', '/', 'wMq1hF0c1j'];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['*Arroyomolinos', 'lo', 'que', 'le', 'interesa', 'al', 'ciudadano', 'son', 'Políticos', 'cercanos', 'que', 'se', 'interesen', 'y', 'preocupen', 'por', 'sus', 'problemas', '@UPyD', 'VECINOS', 'COMO', 'TU'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
['@sanchezcastejon', 'Pedro', 'aunque', 'en', 'España', 'allá', 'dinero', 'para', 'Rato', 'me', 'teles', 'caña', 'que', 'no', 'saquen', 'la', 'cabeza', 'un', 'saludo', 'PRESIDENTE'];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@lgm_com', '@GLlamazares', '@iunida', 'se', 'unirán', 'PP', 'Y', 'PSOE', ',', 'con', 'tal', 'de', 'seguir', 'con', 'el', 'bipartidismo', '11', 'años', 'más', '.', 'Son', 'todos', 'de', 'la', 'misma', 'moral', ',', 'y', 'color'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['', 'Televisión', 'Española', '(', 'TVE', ')', 'se', '\x91', 'desmelena', '\x91', 'con', '@Albert_Rivera', '', 'https', ':', '/', '/', 't', '.', 'co', '/', 'C8m7kvaGnH', 'vía', '@sharethis', '@CiudadanosCs', 'http', ':', '/', '/', 't', '.', 'co', '/', 'doqMBJqMIK'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['*TrabajarHacerCrecer', '@imbrodamelilla', 'los', 'protagonistas', 'para', 'el', '@PPopular', 'son', 'y', 'serán', 'siempre', 'la', 'gente', 'necesitada', 'http', ':', '/', '/', 't', '.', 'co', '/', 'Twu1N1jPS1'];[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['Estrategias', 'digital', 'públicas', 'en', 'Sanidad', ',', 'tanto', 'del', 'Ministerio', 'como', 'del', 'Ministro', '@AlfonsoAlonsoPP', ',', '\x91', 'innecesario', '\x91', 'http', ':', '/', '/', 't', '.', 'co', '/', 'p1AnDyMiyd'];[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['.', '@UPyD', 'pone', 'en', 'marcha', 'una', 'nueva', 'actividad', '', 'En', 'casa', 'con', 'UPyD', '', 'http', ':', '/', '/', 't', '.', 'co', '/', 'm111pQy1CC', '@lavozdehoy', '@ElRinconHabla', '@dbollero'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@sanchezcastejon', 'Copiando', 'ideas', 'de', 'Podemos', '.', 'Como', 'debe', 'de', 'ser'];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@sanchezcastejon', 'aquí', 'en', 'Andalucía', 'si', 'que', 'sois', 'transparentes', '.', '.', '.', '.', 'que', 'bien', 'os', 'la', 'pasabais', 'con', 'el', 'dinero', 'de', 'los', 'parados', '.', '.', '.', 'sinverg', '?', 'enzas'];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@RSanEmeterioP', '@UPyD', '@UPyDCantabria', '*Sembrandofuturo', 'a', 'pesar', 'de', 'la', 'tormenta', '.', '*seguimos', 'y', '*somosfuertes'];[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@ahorapodemos', 'Los', 'de', 'Cádiz', 'a', 'quién', 'votamos', 'a', '*PorCádizSiSePuede', 'o', 'a', '*GANEMOS', 'no', 'me', 'queda', 'claro', 'quien', 'os', 'representa', 'mejor', '!'];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@AntonioMaestre', '@rosadiezupyd', '¿', 'llaman', 'genocidio', 'a', 'lo', 'de', 'ETA', '?', 'Hoy', 'Sant', 'Jordi', 'y', 'día', 'del', 'libro', 'que', 'se', 'compren', 'un', 'diccionario'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]
['Las', 'pruebas', 'externas', 'constarán', 'de', '110', 'preguntas', 'de', 'siete', 'asignaturas', 'http', ':', '/', '/', 't', '.', 'co', '/', 'Xp1G1KShR1', '*educación', '*wert', '*lomce'];[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['La', 'ley', 'mordaza', 'es', 'una', 'ley', 'franquista', ',', 'solo', 'el', '@PPopular', 'podía', 'aprobar', 'esta', 'ley', '.', '@PPopular', '@_susanadiaz', '@TeresaRodr_'];[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
['Lo', 'que', 'sabían', 'Rajoy', 'y', 'Montoro', 'http', ':', '/', '/', 't', '.', 'co', '/', 'MTfsIG7z1l', 'vía', '@el_pais', 'estos', 'pájaros', 'del', '@Ppopular', 'son', 'unos', 'sinvergüenzas', '.'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
['@sanchezcastejon', '@Montse_mcm', 'No', 'es', 'nuestra', 'fiesta', 'Señor', 'Sanchez', ',', 'en', 'León', 'no', 'queremos', 'saber', 'nada', 'de', 'esta', 'fiesta', 'que', 'lleva', '10años', 'oprimiendonos'];[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['Todos', 'tenemos', 'un', 'pasado', '@ahorapodemos', ',', 'que', 'se', 'le', 'digan', '@CiutadansCs', 'http', ':', '/', '/', 't', '.', 'co', '/', 'TaIUGk7FHo'];[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['Eso', 'es', ',', '@PPopular', '.', 'Trabajo', 'duro', '.', 'Enhorabuena', 'y', 'gracias', 'por', 'decirlo', 'tan', 'claro', ':', 'http', ':', '/', '/', 't', '.', 'co', '/', 'YL71BxAyY0'];[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['INTERVIEW', ':', 'We', 'spoke', 'to', 'Professor', 'Crameri', 'about', 'how', '@ahorapodemos', 'subverted', 'the', 'established', 'media', ':', 'https', ':', '/', '/', 't', '.', 'co', '/', 't7s1EGMsQe', '*catalonia', '*GE11'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@MasClaro11tv', 'El', '@PSOE', 'no', 'tiene', 'doble', 'moral', ',', 'tiene', 'bipolaridad', 'esquizofrénica', 'respaldada', 'por', 'periodismo', 'a', 'sueldo'];[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@sanchezcastejon', 'maestro', 'desmantele', 'al', 'PP', '.', 'Siga', 'así', '.'];[1, 0, 0, 0, 0, 0, 0, 0, 0]
['.', '@marianorajoy', '', 'Debemos', 'celebrar', 'las', 'cifras', 'dla', 'EPA', ',', 'son', 'las', 'mejores', 'dsde', 'q', 'comenzó', 'la', 'crisis', '', 'http', ':', '/', '/', 't', '.', 'co', '/', 'zN1z8hGDje', 'A', 'LA', 'PUTA', 'CALLE'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@PSOE', '@sanchezcastejon', '.', '.', 'explica', 'esto', 'y', 'no', 'los', 'borres', 'como', 'soléis', 'hacer', 'http', ':', '/', '/', 't', '.', 'co', '/', 'Uv9gxQdoRz'];[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['Presente', '@MartaNebot', '@marianorajoy', 'Piensan', 'q', 'somos', 'tontos', '?'];[0, 0, 1, 0, 0, 0, 0, 0]
['Todos', 'tenemos', 'un', 'pasado', 'no', '?', '?', ',', ',', 'que', 'se', 'lo', 'digan', 'a', '@Albert_Rivera', '@_javiercardenas', '@larazon_es', '@ahorapodemos', 'http', ':', '/', '/', 't', '.', 'co', '/', 'YsxsTY1MH1'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@El_Intermedio', 'hahahah', 'Si', 'es', 'así', ',', 'veremos', 'a', '@marianorajoy', 'lívido', '.', 'Jajaja', 'ah', 'a', 'Ojalá', 'la', 'tengáis', '.', 'A', 'las', '11', ':', '10', 'como', 'un', 'clavo', 'frente', 'la', '?', '?'];[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['*SantJordi', 'La', 'rosa', 'que', 'no', 'nos', 'gusta', ':', '@rosadiezupyd', 'http', ':', '/', '/', 't', '.', 'co', '/', 'aanH61ZiYm'];[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@Delote', '@rosadiezupyd', 'faltan', 'cosas', 'xlimar', ',', 'pero', 'tampoco', 'me', 'fiaría', 'mucho', 'de', '1partido', 'que', 'se', 'nutre', 'básicamente', 'de', 'prófugos', 'con', 'ganas', 'de', 'poder', '.'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@DebatAlRojoVivo', '@iescolar', '@marianorajoy', 'Es', 'que', 'para', 'algunos', 'nunca', 'acierta', '.', '.', '.', 'solo', 'aciertan', '', 'los', 'suyos', '', ',', 'vamos', 'lo', 'de', 'la', 'gata', 'flora'];[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@isaranjuez', '@iescolar', '@marianorajoy', 'RUEDA', 'DE', 'PRENSA', 'DE', 'RAJO', 'Y', ',', 'EL', 'SIEMPRE', 'DA', 'LA', 'CARA', 'A', 'LA', 'CAMARA', 'AL', 'PUEBLO', 'NUNCA', '.'];[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
