text_tokens;tags;polarities
['Pescados', 'impecables', 'y', 'de', 'una', 'cocción', ',', 'ya', 'sea', 'a', 'la', 'plancha', 'o', 'al', 'horno', ',', 'siempre', 'en', 'su', 'punto', '.'];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
"['Unos', 'postres', 'para', 'golosos', ',', 'destacando', 'una', 'de', 'las', 'mejores', '""""', 'cremas', 'catalanas', '""""', 'y', 'un', '""""', 'tiramisú', '""""', 'de', 'antología', '.']";[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0];[-1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['La', 'bodega', 'suficiente', 'y', 'con', 'una', 'variedad', 'muy', 'bien', 'escogida', 'y', 'a', 'precios', 'adecuados', '.'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['El', 'ambiente', 'más', 'que', 'agradable', 'y', 'poco', 'ruidoso', '.'];[0, 1, 0, 0, 0, 0, 0, 0, 0];[-1, 1, -1, -1, -1, -1, -1, -1, -1]
['Es', 'un', 'restaurante', 'para', 'repetir', ',', 'repetir', 'y', 'repetir', '.'];[0, 0, 1, 0, 0, 0, 0, 0, 0, 0];[-1, -1, 1, -1, -1, -1, -1, -1, -1, -1]
['Muy', 'rica', 'comida', 'y', 'muy', 'buen', 'servicio', '.'];[0, 0, 1, 0, 0, 0, 1, 0];[-1, -1, 1, -1, -1, -1, -1, -1]
['La', 'comida', 'es', 'buena', 'o', 'muy', 'buena', 'diria', ',', 'el', 'precio', 'es', 'carillo', 'pero', 'normal', 'en', 'esta', 'zona', 'de', 'Barcelona', ',', 'ahora', 'bien', 'el', 'servicio', 'es', 'muy', 'mejorable', 'sobre', 'todo', 'que', 'no', 'os', 'toque', 'el', 'camarero', 'de', 'las', 'prisas', 'que', 'quiere', 'que', 'te', 'vayas', 'lo', 'antes', 'posible', '.'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['por', 'otro', 'lado', 'las', 'mesas', 'están', 'demasiado', 'juntas', 'y', 'hay', 'mucho', 'ruido', '.'];[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0];[-1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1]
['Buena', 'cocina', 'y', 'servicio', ',', 'aunque', 'los', 'camareros', 'van', 'acelerados', 'como', 'si', 'estuvieran', 'apagando', 'un', 'conato', 'de', 'incendio', '.'];[0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Trato', 'pobre', ',', 'los', 'precios', 'de', 'los', 'platos', 'no', 'tienen', 'sentido', 'y', 'el', 'local', 'tiene', 'mucho', 'ruido', '!'];[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0];[0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['El', 'servicio', 'deja', 'de', 'desear', 'y', 'sinceramente', 'os', 'dijo', 'que', 'este', 'restaurante', 'ha', 'pasado', 'su', 'mejor', 'momento', '.'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0];[-1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Tenia', 'unas', 'expectativas', 'muy', 'altas', 'tras', 'haber', 'estado', 'en', 'el', 'Barcelonta', 'de', 'mismo', 'grupo', ',', 'sinembargo', 'me', 'decepcionó', 'muchísimo', ':', 'comida', 'recalentada', ',', 'mucho', 'ruido', ',', 'mesas', 'muy', 'cerca', ',', 'trato', 'frio', 'y', 'desagradable', '...'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0];[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Comida', 'aceptable', 'a', 'un', 'precio', 'algo', 'elevado', 'para', 'lo', 'que', 'es', '.'];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Al', 'restaurante', 'le', 'falta', 'una', 'renovación', ',', 'se', 'ha', 'quedado', 'algo', 'anticuado', 'en', 'todos', 'los', 'sentidos', '.'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
"['el', 'restaurante', 'es', 'agradable', ';', 'la', 'comida', 'buena', 'pero', 'un', 'poco', 'cara', ';', 'el', 'servicio', 'nos', 'trató', 'fatal', '(', 'febrero', '2007', ');', 'ruidosos', ',', 'impertinentes', ',', 'fue', 'imposible', 'disfrutar', 'de', 'la', 'cena', '.']";[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Sin', 'duda', ',', 'lo', 'peor', 'del', 'restaurante', 'es', 'la', 'decoración', ',', 'extrañamente', 'alabada', 'por', 'algunos', '.'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0];[-1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1]
['Impersonal', ',', 'lo', 'peor', 'que', 'le', 'puede', 'pasar', 'a', 'un', 'restaurante', 'que', 'quiere', 'tener', 'voz', 'propia', '.'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0];[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1]
"['Por', 'lo', 'demás', ',', 'el', 'servicio', 'bueno', 'dentro', 'de', 'que', 'como', 'decía', 'un', 'político', 'pepero', '(', 'Cañete', ')', 'los', '""""', 'nuevos', '""""', 'camareros', 'no', 'diferencian', 'un', 'arroz', 'de', 'un', 'fideo', '...', 'pero', 'por', 'lo', 'menos', 'son', 'eficaces', 'y', 'atentos', '.']";[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['La', 'comida', 'bien', 'en', 'cuanto', 'calidad', 'y', 'cantidad', '.'];[0, 1, 0, 0, 0, 0, 0, 0, 0];[-1, 1, -1, -1, -1, -1, -1, -1, -1]
['No', 'se', 'esperen', 'platos', 'extraordinarios', ',', 'pero', 'son', 'en', 'su', 'mayoria', 'muy', 'buenos', '(', 'que', 'no', 'es', 'poco', ').'];[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Debe', 'mejorar', 'muy', 'mucho', 'su', 'carta', 'de', 'vinos', '.'];[0, 0, 0, 0, 0, 0, 1, 1, 0];[-1, -1, -1, -1, -1, 0, 0, 0, -1]
"['Total', ';', 'buena', 'comida', ',', 'con', 'poca', 'capacidad', 'de', 'sorpresa', 'y', 'bastante', 'caro', '.']";[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Lo', 'han', 'repetido', 'en', 'varias', 'opiniones', ':', 'el', 'ruido', 'es', 'insufrible', '!!'];[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0];[-1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1]
['Me', 'encantó', 'el', 'filete', 'de', 'vedella', 'al', 'foie', ',', 'en', 'general', 'le', 'doy', 'una', 'puntuación', 'de', '9', '.'];[0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, -1, -1, 1, 1, 1, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['La', 'carta', 'que', 'sale', 'en', 'internet', 'tendrìa', 'que', 'ser', 'mas', 'extensa', '.'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['La', 'comida', 'muy', 'pero', 'muy', 'buena', ',', 'áun', 'me', 'acuerdo', 'del', 'foie', 'y', 'de', 'mangret', 'de', 'pato', 'con', 'salsa', 'de', 'fresa', '.'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0];[-1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Es', 'verdad', 'que', 'los', 'camareros', 'van', 'con', 'mucha', 'prisa', ',', 'pero', 'a', 'nosotros', 'nos', 'ha', 'ido', 'bien', ',', 'porque', 'después', 'de', 'cenar', 'teníamos', 'que', 'ir', 'al', 'teatro', ',', 'y', 'aun', 'así', 'salimos', 'del', 'restaurante', 'corriendo', '.'];[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Comida', 'con', 'calidad', 'correcta', 'y', 'en', 'su', 'justa', 'proporcion', 'y', 'precio', 'ay', ',', 'ay', ',', 'carta', 'de', 'vinos', 'completa', 'y', 'bien', ',', 'servicio', 'profesional', 'eficiente', ',', 'peros', ':', 'decoracion', 'y', 'ambiente', 'casi', 'retro', ',', 'cobrar', 'por', 'pan', 'que', 'no', 'pedi', 'y', 'servicio', '2', ',', '20', '€,', 'por', 'persona', ',', 'pan', 'de', 'coca', 'con', 'tomate', '3', ',', '20', '€,', 'excesivo', ',', 'los', 'cafes', 'a', '2', ',', '00', ',', 'todo', 'mas', 'impuestos', 'no', 'repetire', '.'];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Uno', 'de', 'mis', 'restaurantes', 'preferidos', '.'];[0, 0, 0, 1, 0, 0];[-1, -1, -1, 1, -1, -1]
['Buen', 'ambiente', ',', 'cocina', 'excelente', 'y', 'decorado', 'atractivo', '.'];[0, 1, 0, 0, 0, 0, 1, 0, 0];[-1, 1, -1, -1, -1, -1, -1, -1, -1]
['Estamos', 'hablando', 'de', 'un', 'sitio', 'muy', 'fino', 'situado', 'en', 'el', 'cogollo', 'barcelonés', ',', 'por', 'tanto', ',', 'entiendo', ',', 'que', 'se', 'tiene', 'que', 'reflejar', 'en', 'el', 'precio', '.'];[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Calidad', 'excelente', ',', 'carta', 'extensísima', ',', 'servicio', 'atento', ',', 'instalaciones', 'cuidadísimas', 'y', 'salones', 'privados', 'que', 'ensalzan', 'todo', 'lo', 'dicho', '.'];[0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['La', 'comida', 'no', 'está', 'mal', 'pero', 'por', 'lo', 'que', 'dan', 'es', 'caro', '.'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['El', 'local', 'no', 'está', 'mal', 'pero', 'el', 'ambiente', 'es', 'ruidoso', '.'];[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0];[-1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1]
['Soy', 'asidua', 'del', 'restaurante', 'cuando', 'hay', 'celebraciones', 'de', 'empresa', 'o', 'familiares', '.'];[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0];[-1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1]
['El', 'restaurante', 'es', 'bonito', 'y', 'la', 'comida', 'buena', ',', 'pero', 'para', 'mi', 'gusto', 'el', 'precio', 'es', 'excesible', 'en', 'relación', 'calidad', 'precio', '.'];[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Me', 'habian', 'recomendado', 'este', 'restaurante', 'y', 'la', 'verdad', 'es', 'que', 'valia', 'la', 'pena', 'probar', '.'];[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Muy', 'buen', 'trato', 'por', 'parte', 'de', 'todo', 'el', 'personal', '(', 'correcto', ',', 'educado', 'y', 'profesional', '),', 'la', 'comida', 'muy', 'buena', 'y', 'un', 'ambiente', 'relajado', 'en', 'el', 'comedor', '.'];[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0];[-1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['lo', 'recomiendo', ',', 'se', 'come', 'muy', 'bien', 'calidad', ',', 'precio', 'excelente', 'que', 'es', 'lo', 'importante', ',', 'buena', 'bodega', '.'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1]
['Cocina', ',', 'platos', 'y', 'sobre', 'todo', 'el', 'personal', 'extraordinario', ',', 'y', 'muy', 'profesional', '.'];[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0];[1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Cenamos', 'mi', 'señora', 'y', 'yo', 'correctamente', 'el', 'servicio', 'la', 'comida', 'también', 'sin', 'ser', 'nada', 'fuera', 'de', 'lo', 'común', ',', 'los', 'sorbetes', 'fueron', 'mediocres', 'por', 'no', 'decir', 'que', 'no', 'estaban', 'a', 'la', 'altura', 'de', 'lo', 'pagado', ',', 'pero', 'no', 'estaba', 'mal', 'hasta', 'aquí', 'todo', 'correcto', ',', 'sobre', 'las', 'doce', 'y', 'cuarto', 'aparecen', '“', 'Las', 'Posesas', '”', 'Se', 'empiezan', 'hacer', 'fotos', 'con', 'algún', 'cliente', 'y', 'a', 'dar', 'vueltas', 'por', 'el', 'local', '.'];[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['A', 'la', 'una', 'mi', 'mujer', 'y', 'yo', 'ya', 'nos', 'dormíamos', 'esperando', 'el', 'espectáculo', 'prometido', 'y', 'nos', 'fuimos', ',', 'antes', 'de', 'irme', 'se', 'lo', 'comente', 'a', 'un', 'responsable', 'de', 'barra', 'y', 'ya', 'no', 'me', 'contestaba', 'como', 'al', 'principio', 'con', 'buenas', 'palabras', 'y', 'educación', 'ahora', 'me', 'dice', 'que', 'no', 'es', 'su', 'problema', 'y', 'que', 'el', 'no', 'tenia', 'la', 'culpa', 'que', 'el', 'espectáculo', 'indicado', 'a', 'las', '23', ':', '30', 'fuese', 'la', 'una', 'y', 'no', 'hubiese', 'empezado', '.'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Actuaban', 'las', 'Posesas', 'e', 'hicieron', 'un', 'show', 'muy', 'entretenido', 'y', 'divertido', 'tanto', 'en', 'el', 'escenario', 'como', 'cuando', 'están', 'con', 'la', 'gente', 'haciendose', 'fotos', 'son', 'muy', 'simpáticas', '.'];[0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['La', 'comida', 'y', 'el', 'servio', 'bien', 'y', 'se', 'agradece', 'que', 'la', 'actuación', 'comience', 'cuando', 'hemos', 'terminado', 'de', 'cenar', '.'];[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0];[-1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Estuve', 'con', 'una', 'amiga', 'este', 'viernes', 'pasado', ',', 'se', 'lo', 'había', 'recomendado', 'porque', 'ya', 'había', 'estado', 'allí', 'y', 'me', 'pareció', 'un', 'lugar', 'diferente', ',', 'un', 'sitio', 'para', 'cenar', ',', 'pasar', 'un', 'rato', 'divertido', ',', 'tomar', 'alguna', 'copa', 'y', 'cenar', 'algo', ',', 'bueno', ',', 'decepción', 'total', ',', 'el', 'ambiente', 'del', 'restaurante', ',', 'antes', 'más', 'innovador', ',', 'ahora', 'se', 'ha', 'convertido', 'en', 'un', 'restaurante', 'más', '.'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
"['Cenamos', 'a', 'la', 'carta', ',', 'el', 'stick', 'tartar', 'delicioso', ',', 'la', 'carne', ';', 'para', 'el', 'precio', 'dura', ',', 'la', 'atención', 'muy', 'buena', ',', 'el', 'postre', ',', 'una', 'degustación', 'muy', 'bueno', ',', 'en', 'definitiva', 'me', 'pareció', 'muy', 'muy', 'caro', 'para', 'lo', 'que', 'cenamos', ',', 'salimos', 'a', '60', '€', 'por', 'cabeza', '.']";[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, -1, -1, -1, -1, -1, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Sirven', 'platos', 'deliciosos', ',', 'ya', 'sean', 'nuevos', 'o', 'tradicionales', '.'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];[-1, 1, -1, -1, -1, -1, -1, -1, -1, -1]
['El', 'maître', 'nos', 'recomendó', 'dos', 'vinos', ',', 'un', 'tinto', 'y', 'un', 'blanco', ',', 'que', 'resultaron', 'un', 'acierto', '.'];[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['El', 'ambiente', 'es', 'agradable', 'y', 'el', 'servicio', ',', 'rápido', 'y', 'atento', '.'];[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0];[-1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Al', 'servir', 'los', 'platos', ',', 'el', 'encargado', 'del', 'local', 'da', 'sucintas', 'y', 'pertinentes', 'explicaciones', 'que', 'se', 'agradecen', '.'];[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
"['<->', 'no', 'es', 'un', 'restaurante', 'ni', 'un', 'cafe', 'de', 'cocina', 'mediterranea', ',', 'es', 'un', '""""', 'lugar', '""""', 'donde', 'tienen', 'una', 'mini', 'carta', 'de', 'tapas', ',', 'servidas', 'en', 'unas', 'bandejas', 'en', 'las', 'que', 'dificilmente', 'puedes', 'usar', 'como', 'plato', ',', 'con', 'una', 'calidad', 'media', 'de', 'las', 'mismas', ',', 'y', 'que', 'para', 'subsistir', 'ofrecen', 'un', 'menu', 'de', 'nueve', 'euros', ',', 'A', 'BUEN', 'ENTENDEDOR', 'POCAS', 'PALABRAS', 'BASTAN', '.']";[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['el', 'servicio', 'muy', 'correcto', ',', 'la', 'comida', 'muy', 'buena', 'exceoti', 'el', 'tiramisú', ',', 'que', 'para', 'mi', 'gusto', ',', 'era', 'amargo', '.'];[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['La', 'elaboración', 'de', 'los', 'platos', 'para', 'el', 'menú', 'que', 'efrecian', 'de', '20', '€,', 'excepcional', '.'];[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
